course_id,neg_count,pos_count,num_chapters,n_videos,n_exercises,n_problems,n_users_content_interaction,assignment_coverage,video_coverage,discussion_coverage,problems_attempted,attempts_total,correct_total,correct_rate_course,comments_total,commenters_total,views_total,viewers_total,unique_videos_viewed,enrollment_count,num_inactive_users,inactive_rate,avg_video_duration_sec,avg_exercise_correct_rate_course,avg_exercise_attempt_rate_course,avg_video_access_rate_course,qs_rank,progress_ratio,CQS_num,course_name,CQV,CQS
C_893808,0,0,8,72,7,163,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,632,632.0,1.0,740.1922708333333,0.0,0.0,0.0,,0.0,0,水工建筑物,0.0,Needs Improvement
C_2301265,0,0,4,21,17,36,1.0,0.0,0,0.0,36,181,121,0.0,0.0,0.0,0.0,0.0,0,1641,1640.0,0.9993906154783668,,0.625,0.1764705882352941,0.0,20.0,0.0,2,短跑,0.400637484186033,Excellent
C_770768,0,0,5,139,14,115,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1056,1056.0,1.0,,0.0,0.0,0.0,,0.0,0,结构力学（3）,0.0,Needs Improvement
C_1912004,0,1,8,75,34,139,208.0,0.0,1,1.0,134,1359,951,0.0,11.0,6.0,540.0,204.0,45,1001,793.0,0.7922077922077922,,0.8274509803921569,0.1372549019607843,0.0337908496732026,901.0,0.0,1,数学分析I,0.3484628130542194,Acceptable
C_2229898,0,0,8,24,24,56,1.0,0.0,1,0.0,9,9,3,0.0,0.0,0.0,1.0,1.0,1,52,51.0,0.9807692307692308,838.8145416666666,0.0,0.0,0.0416666666666666,,0.0,0,城市地理学,0.1819320122503733,Needs Improvement
C_682297,0,1,8,57,47,238,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,919,916.0,0.9967355821545156,,0.0,0.0,0.0,,0.0,1,探秘身边的材料——材料与社会,0.2281819352982207,Acceptable
C_931256,5,127,11,71,60,260,69.0,0.0,0,1.0,0,0,0,0.0,639.0,69.0,0.0,0.0,0,7415,7346.0,0.9906945380984492,,0.0,0.0,0.0,,0.0,1,程序设计语言（C语言）,0.2232723867893154,Acceptable
C_754897,7,1,6,93,6,88,12.0,0.0,0,1.0,0,0,0,0.0,17.0,12.0,0.0,0.0,0,1081,1069.0,0.9888991674375578,,0.0,0.0,0.0,,0.0,1,楚国历史与文化,0.2339676537145735,Acceptable
C_2059313,0,0,5,171,62,274,0.0,0.0,0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0,80,80.0,1.0,,0.0,0.0,0.0,,0.0,0,人像摄影（国际版）,0.2,Needs Improvement
C_2221582,0,0,12,49,49,245,9.0,0.0,1,0.0,52,84,63,0.0,0.0,0.0,12.0,9.0,1,168,159.0,0.9464285714285714,,0.0,0.0,0.0272108843537414,,0.0,0,Marketing,0.2107462079854535,Needs Improvement
C_682202,0,0,9,72,6,56,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,量子物理导论,0.0,Needs Improvement
C_680712,0,0,9,29,9,158,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,710,708.0,0.9971830985915492,,0.0,0.0,0.0,,0.0,1,社会医学,0.2262006512675489,Acceptable
C_735385,1,4,6,172,41,249,189.0,0.0,1,1.0,247,6094,4352,0.0,33.0,18.0,608.0,154.0,125,9802,9613.0,0.9807182207712712,754.135,0.7148640188349584,0.1178861788617886,0.0217456961643008,302.0,0.0,1,大学物理——力学与热学,0.2387249573547193,Acceptable
C_1854857,0,1,10,35,2,20,6.0,0.0,1,1.0,18,22,0,0.0,1.0,1.0,11.0,5.0,8,117,111.0,0.9487179487179488,637.181375,0.0,0.0,0.0628571428571428,,0.0,0,工业样板设计,0.0875957295658328,Needs Improvement
C_2221589,0,0,10,97,44,84,1.0,0.0,0,0.0,8,9,5,0.0,0.0,0.0,1.0,1.0,0,60,59.0,0.9833333333333332,,0.0,0.0,0.0103092783505154,901.0,0.0,1,Calculus Ⅰ,0.244592974453296,Acceptable
C_948049,0,3,8,19,17,325,2.0,0.0,0,1.0,0,0,0,0.0,4.0,2.0,0.0,0.0,0,1926,1924.0,0.9989615784008308,833.294947368421,0.0,0.0,0.0,,0.0,1,结构现代设计方法,0.230690741837928,Acceptable
C_758886,0,0,13,85,56,404,12.0,0.0,1,1.0,404,1053,1012,0.0,109.0,10.0,1.0,1.0,1,2364,2352.0,0.9949238578680204,264.53025974025974,0.8823529411764706,0.0357142857142857,0.0117647058823529,,0.0,2,贸易实务英语,0.6420532509975192,Excellent
C_1711775,0,0,10,53,0,0,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,6.0,2.0,5,6,4.0,0.6666666666666666,,0.0,0.0,0.0566037735849056,,0.0,0,托福听力,0.0231004678295568,Needs Improvement
C_682604,0,0,7,75,48,358,0.0,0.0,0,0.0,28,71,54,0.0,0.0,0.0,0.0,0.0,0,484,484.0,1.0,,0.0,0.0,0.0,,0.0,0,现代交换技术,0.1767344575350614,Needs Improvement
C_916828,7,21,3,45,14,143,65.0,0.0,0,1.0,0,0,0,0.0,119.0,65.0,0.0,0.0,0,32230,32165.0,0.9979832454235184,1213.1533111111112,0.0,0.0,0.0,901.0,0.0,1,R语言数据分析,0.2546440075000701,Acceptable
C_697313,0,43,9,86,77,308,10.0,0.0,0,1.0,0,0,0,0.0,56.0,10.0,0.0,0.0,0,2630,2620.0,0.9961977186311788,,0.0,0.0,0.0,,0.0,1,证券投资理论与实务,0.2281819352982207,Acceptable
C_696683,0,0,17,119,21,281,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,17,17.0,1.0,640.503050420168,0.0,0.0,0.0,20.0,0.0,0,临床病理学,0.0,Needs Improvement
C_680772,0,0,4,20,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,20.0,0.0,0,货币及对外贸易政策,0.0,Needs Improvement
C_681936,0,0,7,24,7,56,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,692.1122727272727,0.0,0.0,0.0,,0.0,0,英汉语言对比,0.0,Needs Improvement
C_1825111,0,0,7,63,7,70,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,239,239.0,1.0,570.1686721311476,0.0,0.0,0.0,,0.0,0,俄罗斯历史（二）,0.0,Needs Improvement
C_680860,0,0,5,28,19,95,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1720,1719.0,0.9994186046511628,1121.0082142857143,0.0,0.0,0.0,,0.0,0,唐史四讲,0.1171572875253809,Needs Improvement
C_2141848,1,0,9,43,8,85,3.0,0.0,1,1.0,46,73,64,0.0,1.0,1.0,3.0,2.0,3,115,112.0,0.9739130434782608,,0.0,0.0,0.0348837209302325,,0.0,2,固体废物处理与处置,0.3926774414045734,Excellent
C_1714448,1,3,5,22,21,84,91.0,0.0,0,1.0,84,734,499,0.0,29.0,9.0,1.0,1.0,0,4081,3990.0,0.9777015437392796,,0.605514483895909,0.7154471544715447,0.0454545454545454,,0.0,2,新型冠状病毒肺炎的认识与防控,0.5291721977263291,Excellent
C_797919,0,1,12,12,12,139,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,647,644.0,0.9953632148377124,,0.0,0.0,0.0,,0.0,1,舌尖上的微生物,0.2232723867893154,Acceptable
C_681558,0,0,4,12,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,微软亚洲研究院人工智能前沿系列讲座,0.0,Needs Improvement
C_1721804,0,0,10,9,18,264,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,422.981,0.0,0.0,0.0,205.0,0.0,0,测试训练营0318,0.0,Needs Improvement
C_735073,0,0,7,58,7,98,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,线性代数（废弃）,0.0,Needs Improvement
C_1881493,0,0,5,13,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,14,14.0,1.0,,0.0,0.0,0.0,,0.0,0,一流课程目标下的教学改革实践与思考,0.0,Needs Improvement
C_697117,18,36,15,91,15,75,78.0,0.0,0,1.0,0,0,0,0.0,283.0,78.0,0.0,0.0,0,12055,11977.0,0.9935296557445044,692.3031758241758,0.0,0.0,0.0,20.0,0.0,1,西方哲学精神探源,0.2196866726186916,Acceptable
C_676962,0,0,8,40,8,80,6.0,0.0,0,1.0,0,0,0,0.0,21.0,6.0,0.0,0.0,0,1497,1491.0,0.995991983967936,502.209725,0.0,0.0,0.0,580.0,0.0,1,自然保护与生态安全：拯救地球家园,0.2281819352982207,Acceptable
C_1755951,0,0,11,75,6,37,13.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,73.0,13.0,22,339,326.0,0.9616519174041298,394.0378,0.0,0.0,0.0666666666666666,1.0,0.0,0,u.lab 1x：向未来学习 引领系统创变（国际版）,0.031382062052489,Needs Improvement
C_901906,0,0,6,28,22,41,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,形势与政策（2019秋）,0.0,Needs Improvement
C_682506,5,6,10,43,24,72,15.0,0.0,0,1.0,0,0,0,0.0,149.0,15.0,0.0,0.0,0,2583,2568.0,0.994192799070848,597.0836744186046,0.0,0.0,0.0,,0.0,1,教你孕育健康宝贝,0.2384226894136091,Acceptable
C_696988,1,8,13,37,36,190,28.0,0.0,0,1.0,0,0,0,0.0,88.0,28.0,0.0,0.0,0,2156,2128.0,0.987012987012987,,0.0,0.0,0.0,,0.0,1,针灸百日通,0.2212132026416698,Acceptable
C_893222,2,3,9,30,40,342,11.0,0.0,0,1.0,258,1045,655,0.0,19.0,10.0,0.0,0.0,0,2397,2386.0,0.9954109303295786,,0.7692307692307693,0.1,0.0,,0.0,0,逻辑学,0.2135548774261204,Needs Improvement
C_1884005,0,0,2,5,1,20,21.0,0.0,1,1.0,20,62,52,0.0,1.0,1.0,51.0,20.0,4,509,488.0,0.9587426326129664,,1.0,1.0,0.48,,0.0,2,Supporting Health and Risk Governance in Communities,0.6464466094067263,Excellent
C_677152,0,0,4,34,4,80,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,313.74068,0.0,0.0,0.0,20.0,0.0,0,宏观经济体制与核算,0.0,Needs Improvement
C_678165,0,0,10,88,10,100,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,测试老师/助教角色在主站查看,0.0,Needs Improvement
C_682252,0,0,15,63,24,172,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0,程序设计基础,0.0,Needs Improvement
C_682819,1,1,12,12,12,26,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,2636,2633.0,0.9988619119878605,1582.0198333333335,0.0,0.0,0.0,,0.0,1,艺术心理学,0.2221602207252304,Acceptable
C_681633,2,3,9,30,8,44,14.0,0.0,0,1.0,0,0,0,0.0,52.0,14.0,0.0,0.0,0,3503,3489.0,0.99600342563517,,0.0,0.0,0.0,,0.0,1,城市园林绿地规划原理,0.2281819352982207,Acceptable
C_893818,0,2,7,49,8,24,6.0,0.0,0,1.0,0,0,0,0.0,20.0,6.0,0.0,0.0,0,1189,1183.0,0.9949537426408748,,0.0,0.0,0.0,,0.0,1,农村电商新媒体营销,0.230690741837928,Acceptable
C_1771165,0,2,11,50,50,146,2.0,0.0,0,1.0,3,3,2,0.0,2.0,1.0,4.0,1.0,0,74,72.0,0.972972972972973,511.2444200000001,0.0,0.0,0.08,,0.0,0,Modern Aesthetics：Mechanism and Laws,0.0930073802509475,Needs Improvement
C_1772942,2,3,4,39,4,35,14.0,0.0,1,1.0,35,579,490,0.0,8.0,5.0,97.0,9.0,29,142,128.0,0.9014084507042254,,0.8857142857142857,1.0,0.1253561253561253,901.0,0.0,1,人工智能数学基础,0.2646264736000967,Acceptable
C_2335757,0,0,6,38,6,90,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,696.6598157894737,0.0,0.0,0.0,431.0,0.0,0,管理素质与能力的五项修炼——跟我学“管理学”,0.0,Needs Improvement
C_948431,2,2,4,40,3,45,44.0,0.0,1,1.0,45,542,331,0.0,45.0,27.0,49.0,17.0,31,18512,18468.0,0.9976231633535004,,0.4888888888888889,1.0,0.0720588235294117,,0.0,2,高级公司理财,0.3580060880453975,Excellent
C_682636,42,23,14,37,14,229,310.0,0.0,0,1.0,0,0,0,0.0,6815.0,310.0,0.0,0.0,0,9274,8964.0,0.966573215441018,,0.0,0.0,0.0,,0.0,1,中药药理学,0.2203971445377473,Acceptable
C_1824918,0,1,5,30,28,140,11.0,0.0,1,1.0,140,398,231,0.0,6.0,2.0,41.0,9.0,2,304,293.0,0.9638157894736842,,0.0,0.0,0.1333333333333333,,0.0,1,国际私法,0.3182776911312817,Acceptable
C_936963,0,0,7,42,45,172,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,4866,4865.0,0.9997944923962186,513.676111111111,0.0,0.0,0.0,,0.0,0,惯性导航原理,0.0418418884019217,Needs Improvement
C_681079,0,0,4,22,4,46,2.0,0.0,0,1.0,0,0,0,0.0,4.0,2.0,0.0,0.0,0,257,255.0,0.9922178988326849,,0.0,0.0,0.0,,0.0,1,生命科学与人类生活,0.2448096266503392,Acceptable
C_2291284,0,0,68,69,0,0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,1.0,0,15,14.0,0.9333333333333332,,0.0,0.0,0.0289855072463768,,0.0,0,肖星的财务思维课,0.0,Needs Improvement
C_680881,1,7,6,20,21,65,62.0,0.0,1,1.0,65,300,222,0.0,139.0,29.0,1.0,1.0,1,7313,7251.0,0.9915219472172844,227.70885,0.3638907240039386,0.2815126050420168,0.05,62.0,0.0,2,创新创业基础,0.4130451134117786,Excellent
C_682463,0,4,8,46,9,33,6.0,0.0,0,1.0,3,3,1,0.0,7.0,5.0,1.0,1.0,0,3366,3360.0,0.998217468805704,,0.0,0.0,0.0217391304347826,801.0,0.0,0,有限元基础与软件应用,0.1269868023850719,Needs Improvement
C_1696158,0,0,5,29,19,67,0.0,0.0,0,0.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0,262,262.0,1.0,609.8387241379311,0.0,0.0,0.0,,0.0,0,财经报道实训：成为讲故事的高手,0.2,Needs Improvement
C_1760297,0,0,6,105,19,80,19.0,0.0,1,1.0,80,233,133,0.0,1.0,1.0,109.0,18.0,57,1150,1131.0,0.9834782608695652,,0.5,0.2105263157894736,0.056084656084656,252.0,0.0,2,微电子工艺,0.3553061439093114,Excellent
C_697096,2,23,4,12,4,57,59.0,0.0,1,1.0,57,1002,724,0.0,73.0,53.0,7.0,4.0,3,11392,11333.0,0.994820926966292,592.0443333333334,0.3596491228070175,0.625,0.1458333333333333,271.0,0.0,2,运动与减脂塑形,0.36568912599852,Excellent
C_1687727,0,0,15,74,15,75,5.0,0.0,1,0.0,1,1,0,0.0,0.0,0.0,24.0,5.0,7,63,58.0,0.9206349206349206,,0.0,0.0,0.0405405405405405,,0.0,0,课程与教学论,0.0258056514787191,Needs Improvement
C_681699,2,3,5,39,21,80,7.0,0.0,0,1.0,0,0,0,0.0,10.0,7.0,0.0,0.0,0,1243,1236.0,0.994368463395012,,0.0,0.0,0.0,,0.0,0,中国画基础,0.0798799687673052,Needs Improvement
C_735194,0,0,8,35,8,247,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1314,1314.0,1.0,772.1794117647058,0.0,0.0,0.0,,0.0,0,暖通空调,0.0,Needs Improvement
C_696638,0,0,4,26,60,224,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1656,1655.0,0.9993961352657004,,0.0,0.0,0.0,,0.0,0,时尚网页设计,0.0732233047033631,Needs Improvement
C_682137,0,0,11,66,0,0,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,7518,7516.0,0.9997339718010108,634.1013636363637,0.0,0.0,0.0,20.0,0.0,0,电力市场概论,0.0,Needs Improvement
C_1784713,0,0,3,19,3,12,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,8.0,2.0,7,109,107.0,0.981651376146789,590.3323529411764,0.0,0.0,0.2105263157894736,,0.0,0,Artistic Textiles,0.0706019349169718,Needs Improvement
C_682731,1,3,15,66,15,155,4.0,0.0,0,1.0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,1796,1792.0,0.9977728285077953,737.81078125,0.0,0.0,0.0,271.0,0.0,1,普通化学,0.2203971445377474,Acceptable
C_1770323,0,0,4,12,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,16,16.0,1.0,,0.0,0.0,0.0,,0.0,0,基于教学运用实例的“雨课堂”功能介绍,0.0,Needs Improvement
C_2290629,0,0,14,42,7,105,4.0,0.0,1,1.0,1,1,1,0.0,7.0,2.0,7.0,2.0,2,1529,1525.0,0.9973839110529756,,0.0,0.0,0.0357142857142857,,0.0,1,医学SCI论文写作,0.3329369070297116,Acceptable
C_681091,0,0,14,15,13,53,18.0,0.0,0,1.0,53,157,89,0.0,1.0,1.0,0.0,0.0,0,836,818.0,0.9784688995215312,,0.6022515066632713,0.7239819004524888,0.0,,0.0,2,足球竞赛规则与裁判法分析,0.5087083119823228,Excellent
C_682660,1,0,10,65,6,8,10.0,0.0,0,1.0,0,0,0,0.0,19.0,10.0,0.0,0.0,0,1715,1705.0,0.9941690962099126,524.4251282051282,0.0,0.0,0.0,20.0,0.0,1,汽车造型设计二维表达,0.2384226894136091,Acceptable
C_881453,0,1,3,52,0,0,19.0,0.0,1,1.0,0,0,0,0.0,4.0,3.0,20.0,16.0,8,3639,3620.0,0.994778785380599,1632.200882352941,0.0,0.0,0.0240384615384615,20.0,0.0,0,2015年清华大学研究生学位论文答辩（二）,0.0898564117538323,Needs Improvement
C_948043,2,4,9,47,1,18,11.0,0.0,0,1.0,0,0,0,0.0,66.0,11.0,0.0,0.0,0,2160,2149.0,0.9949074074074076,,0.0,0.0,0.0,,0.0,1,制药过程自动控制（化工自动化及仪表）,0.2928932188134525,Acceptable
C_682407,0,0,4,17,11,19,1.0,0.0,0,0.0,18,37,22,0.0,0.0,0.0,2.0,1.0,0,1161,1160.0,0.9991386735572784,793.1474,0.0,0.0,0.1176470588235294,271.0,0.0,2,计算化学,0.4229125698529794,Excellent
C_1906552,0,0,9,23,13,39,1.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,38,37.0,0.9736842105263158,,0.0,0.0,0.0434782608695652,,0.0,0,Adult Health Nursing,0.0148860662461734,Needs Improvement
C_735231,0,0,2,9,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,,0.0,0,宏观经济学,0.0,Needs Improvement
C_1771161,0,1,14,56,14,144,5.0,0.0,1,1.0,63,64,40,0.0,1.0,1.0,5.0,4.0,1,146,141.0,0.9657534246575342,609.9526226415095,0.0,0.0,0.0223214285714285,701.0,0.0,1,Advanced Comprehensive English Writing,0.2856414164997339,Acceptable
C_1731879,0,0,8,90,9,83,2.0,0.0,0,1.0,57,213,153,0.0,3.0,2.0,0.0,0.0,0,595,593.0,0.9966386554621848,,0.0,0.0,0.0,,0.0,2,Java语言程序设计,0.4525292052131839,Excellent
C_697429,2,2,5,15,15,19,12.0,0.0,0,1.0,19,2937,2299,0.0,24.0,6.0,0.0,0.0,0,1157,1145.0,0.989628349178911,,0.8883699633699633,0.5777777777777778,0.0,,0.0,1,创新思维与战略管理,0.2798598813064952,Acceptable
C_681034,1,4,9,37,37,212,3.0,0.0,0,1.0,0,0,0,0.0,6.0,3.0,0.0,0.0,0,1628,1625.0,0.9981572481572482,,0.0,0.0,0.0,,0.0,1,导航原理,0.2312314885369361,Acceptable
C_682475,0,0,9,27,9,38,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,337,337.0,1.0,,0.0,0.0,0.0,14.0,0.0,0,欧盟经济,0.0,Needs Improvement
C_584381,0,0,20,120,7,31,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,394.0492631578948,0.0,0.0,0.0,20.0,0.0,0,新闻摄影,0.0,Needs Improvement
C_696991,2,12,12,62,0,0,13.0,0.0,0,1.0,0,0,0,0.0,82.0,13.0,0.0,0.0,0,5182,5169.0,0.9974913160941722,,0.0,0.0,0.0,580.0,0.0,0,数字营销：走进智慧的品牌,0.0,Needs Improvement
C_2335758,0,0,8,36,8,70,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9,9.0,1.0,,0.0,0.0,0.0,205.0,0.0,0,国际税收网链上的舞者,0.0,Needs Improvement
C_854839,19,50,17,68,17,342,117.0,0.0,0,1.0,0,0,0,0.0,378.0,117.0,0.0,0.0,0,22975,22858.0,0.9949075081610446,656.6697333333334,0.0,0.0,0.0,20.0,0.0,1,微观经济学,0.2185099849655045,Acceptable
C_948432,1,1,11,32,11,235,5.0,0.0,0,1.0,0,0,0,0.0,10.0,5.0,0.0,0.0,0,4358,4353.0,0.9988526847177605,,0.0,0.0,0.0,,0.0,1,高等电力系统分析,0.2232723867893154,Acceptable
C_680832,0,1,5,22,10,25,2.0,0.0,1,1.0,5,10,4,0.0,1.0,1.0,4.0,1.0,4,966,964.0,0.9979296066252588,,0.0,0.0,0.1818181818181818,,0.0,1,儿童生长与营养性疾病,0.2516972515849364,Acceptable
C_1741560,0,0,14,77,14,387,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,547,546.0,0.9981718464351006,,0.0,0.0,0.0,377.0,0.0,1,计算机病毒分析,0.2203971445377473,Acceptable
C_1904003,0,0,4,19,4,67,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,2.0,2.0,1,82,80.0,0.975609756097561,,0.0,0.0,0.0526315789473684,801.0,0.0,0,Principles of Microeconomics,0.0334936490538903,Needs Improvement
C_1778415,0,0,7,53,6,143,44.0,0.0,1,0.0,143,965,796,0.0,0.0,0.0,338.0,17.0,5,290,246.0,0.8482758620689655,1570.74,0.7603970937000673,0.6896551724137931,0.0532741398446171,,0.0,2,Low Frequency Electronic Circuit,0.4918103813609177,Excellent
C_681341,0,0,16,48,16,471,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1902,1902.0,1.0,,0.0,0.0,0.0,,0.0,0,美国社会与文化,0.0,Needs Improvement
C_696581,1,3,5,64,19,37,6.0,0.0,0,1.0,37,38,0,0.0,5.0,5.0,4.0,1.0,0,2852,2846.0,0.9978962131837308,,0.0,0.0,0.0625,,0.0,2,英语语音,0.3551949853900975,Excellent
C_1761374,0,0,13,52,77,212,14.0,0.0,1,0.0,101,1408,894,0.0,0.0,0.0,59.0,14.0,28,263,249.0,0.946768060836502,1014.8357692307692,0.0,0.0,0.0782967032967033,20.0,0.0,2,China’s Perspective on Climate Change,0.4690245219086825,Excellent
C_813491,3,16,11,34,11,159,12.0,0.0,0,1.0,0,0,0,0.0,55.0,12.0,0.0,0.0,0,3091,3079.0,0.9961177612423164,,0.0,0.0,0.0,,0.0,1,社交礼仪,0.2232723867893154,Acceptable
C_1925910,0,0,28,43,28,84,10.0,0.0,1,0.0,2,2,2,0.0,0.0,0.0,20.0,9.0,8,142,132.0,0.9295774647887324,,0.5,0.0714285714285714,0.0387596899224806,,0.0,0,Surgery,0.0524627089446408,Needs Improvement
C_2308090,0,0,10,89,10,91,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,,0.0,0.0,0.0,,0.0,0,大学生创业与就业,0.0,Needs Improvement
C_2341305,0,0,6,84,30,60,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,406.4565714285714,0.0,0.0,0.0,20.0,0.0,0,（疾风计划）C++语言程序设计进阶,0.0,Needs Improvement
C_697427,7,8,11,103,11,30,37.0,0.0,0,1.0,0,0,0,0.0,147.0,37.0,0.0,0.0,0,8872,8835.0,0.99582957619477,355.33296078431374,0.0,0.0,0.0,20.0,0.0,0,足球运动与科学,0.0480449558980696,Needs Improvement
C_887144,0,0,11,113,11,199,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,318,317.0,0.9968553459119496,,0.0,0.0,0.0,,0.0,1,机械原理,0.2232723867893153,Acceptable
C_947241,0,3,10,25,10,54,24.0,0.0,0,1.0,0,0,0,0.0,60.0,24.0,0.0,0.0,0,15001,14977.0,0.998400106659556,632.8526666666667,0.0,0.0,0.0,,0.0,1,服务营销,0.2245968790364588,Acceptable
C_682400,0,0,7,14,15,10,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1931,1931.0,1.0,534.6753571428571,0.0,0.0,0.0,,0.0,0,嵌入式系统设计,0.0,Needs Improvement
C_681032,0,1,11,23,19,22,34.0,0.0,1,1.0,22,250,170,0.0,21.0,9.0,79.0,25.0,20,1313,1279.0,0.974105102817974,,0.0,0.0,0.1356521739130435,,0.0,1,摄影艺术概论,0.309908502072921,Acceptable
C_682226,0,1,23,21,2,97,2.0,0.0,0,1.0,97,602,525,0.0,2.0,2.0,0.0,0.0,0,1774,1772.0,0.9988726042841036,,0.0,0.0,0.0,,0.0,1,初级汉语语法,0.2883217804887205,Acceptable
C_1833828,0,0,7,12,0,0,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,3.0,2.0,1,10,8.0,0.8,,0.0,0.0,0.125,,0.0,0,揭开情绪的真相，把握关系中的主动权,0.0191392280307944,Needs Improvement
C_682228,1,0,10,58,11,93,4.0,0.0,1,1.0,11,11,6,0.0,3.0,3.0,14.0,1.0,14,3647,3643.0,0.99890320811626,,0.0,0.0,0.2413793103448276,431.0,0.0,0,数字电子技术,0.1803870010434662,Needs Improvement
C_681688,0,1,10,51,10,156,4.0,0.0,0,1.0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,1084,1080.0,0.996309963099631,,0.0,0.0,0.0,,0.0,1,批判性思维,0.2245968790364588,Acceptable
C_759048,0,0,5,29,10,130,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,291,291.0,1.0,,0.0,0.0,0.0,721.0,0.0,0,走近核科学技术,0.0,Needs Improvement
C_845674,3,1,11,46,13,208,31.0,0.0,0,1.0,0,0,0,0.0,172.0,31.0,0.0,0.0,0,17538,17507.0,0.9982324096248149,718.1437173913043,0.0,0.0,0.0,,0.0,1,经济学视角看城市,0.2232723867893154,Acceptable
C_1875536,0,0,6,44,22,111,1.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,30,29.0,0.9666666666666668,,0.0,0.0,0.0227272727272727,271.0,0.0,0,Energy-oriented Business Administration,0.1080548510516705,Needs Improvement
